"country";"datum";"tests_done";"vaccinations";"death";"cases";"hospital_admissions100k";"icu_admissions100k"
"Slovenia";"2020-06-08";4282;NA;1;10;0.0477130878431346;0
"Slovenia";"2020-06-15";5583;NA;0;25;0.143139263529404;0.0477130878431346
"Slovenia";"2020-06-22";6064;NA;2;61;0.143139263529404;0.143139263529404
"Slovenia";"2020-06-29";7658;NA;0;119;0.190852351372539;0
"Slovenia";"2020-07-06";7752;NA;0;141;0.71569631764702;0.0477130878431346
"Slovenia";"2020-07-13";6252;NA;0;105;0.524843966274481;0.143139263529404
"Slovenia";"2020-07-20";5665;NA;4;136;0.906548669019558;0.0954261756862693
"Slovenia";"2020-07-27";5127;NA;2;98;0.429417790588212;0.0954261756862693
"Slovenia";"2020-08-03";4843;NA;3;69;0.62027014196075;0.143139263529404
"Slovenia";"2020-08-10";5778;NA;4;167;0.572557054117616;0.0477130878431346
"Slovenia";"2020-08-17";7005;NA;3;235;0.524843966274481;0
"Slovenia";"2020-08-24";8131;NA;1;214;0.71569631764702;0.143139263529404
"Slovenia";"2020-08-31";10035;NA;2;309;0.811122493333289;0.0954261756862693
"Slovenia";"2020-09-07";15482;NA;1;528;1.43139263529404;0.190852351372539
"Slovenia";"2020-09-14";18339;NA;2;718;2.57650674352927;0.524843966274481
"Slovenia";"2020-09-21";17045;NA;3;930;3.43534232470569;0.667983229803885
"Slovenia";"2020-09-28";17820;NA;4;1148;4.05561246666644;0.286278527058808
"Slovenia";"2020-10-05";22566;NA;2;2167;6.29812759529377;1.28825337176464
"Slovenia";"2020-10-12";30700;NA;19;4479;11.2125756431366;2.05166277725479
"Slovenia";"2020-10-19";39660;NA;22;9806;22.329725110587;2.81507218274494
"Slovenia";"2020-10-26";40558;NA;53;12699;33.4945876658805;5.72557054117616
"Slovenia";"2020-11-02";35105;NA;146;9512;43.2757706737231;6.15498833176437
"Slovenia";"2020-11-09";36513;NA;129;9881;42.3692220047036;6.29812759529377
"Slovenia";"2020-11-16";36374;NA;152;10266;35.1645457403902;6.01184906823496
"Slovenia";"2020-11-23";40099;NA;264;10073;41.0332555450958;6.10727524392123
"Slovenia";"2020-11-30";38517;NA;331;10424;39.2201582070567;6.0595621560781
"Slovenia";"2020-12-07";36478;NA;954;10509;40.746977018037;6.67983229803885
"Slovenia";"2020-12-14";46088;NA;156;9585;34.735127949802;5.53471818980362
"Slovenia";"2020-12-21";56346;0;216;9428;32.8743175239198;5.43929201411735
"Slovenia";"2020-12-28";59073;0;307;10531;35.6893897066647;5.39157892627421
"Slovenia";"2021-01-04";111275;2;256;13855;35.4985373552922;5.43929201411735
"Slovenia";"2021-01-11";70919;320;224;9721;35.6893897066647;5.10530039921541
"Slovenia";"2021-01-18";71676;22942;210;8705;33.2083091388217;4.86673495999973
"Slovenia";"2021-01-25";108169;41836;171;8334;27.625877861175;4.10332555450958
"Slovenia";"2021-02-01";115705;39792;139;7527;23.7611177458811;3.53076850039196
"Slovenia";"2021-02-08";156580;10640;86;5482;17.6538425019598;2.91049835843121
"Slovenia";"2021-02-15";179038;4891;80;5285;13.3119515082346;2.24251512862733
"Slovenia";"2021-02-22";180770;2269;56;5557;15.1250488462737;2.81507218274494
"Slovenia";"2021-03-01";206705;24257;56;5357;15.1250488462737;1.81309733803912
"Slovenia";"2021-03-08";210775;42535;51;4898;12.7871075419601;2.57650674352927
"Slovenia";"2021-03-15";213201;39735;39;5738;15.5544666368619;2.481080567843
"Slovenia";"2021-03-22";220255;16708;52;6648;17.6538425019598;3.10135070980375
"Slovenia";"2021-03-29";175549;12992;58;7460;18.9898089615676;4.6758826086272
"Slovenia";"2021-04-05";147444;5833;42;6362;21.5186026172537;3.86476011529391
"Slovenia";"2021-04-12";197068;48399;50;5526;20.5166277725479;3.62619467607823
"Slovenia";"2021-04-19";213892;59961;60;4906;19.3238005764695;3.76933393960764
"Slovenia";"2021-04-26";178232;83147;48;4664;17.4152770627441;3.33991614901942
"Slovenia";"2021-05-03";217206;79898;48;4348;13.4073776839208;3.05363762196062
"Slovenia";"2021-05-10";221005;70523;35;3193;11.2125756431366;2.05166277725479
"Slovenia";"2021-05-17";226321;91886;23;2349;7.68180714274468;2.43336747999987
"Slovenia";"2021-05-24";226761;137305;18;1949;5.82099671686243;1.2405402839215
"Slovenia";"2021-05-31";222406;159040;14;1710;4.6758826086272;0.667983229803885
"Slovenia";"2021-06-07";211236;135095;14;1035;4.00789937882331;1.00197484470583
"Slovenia";"2021-06-14";205196;90027;20;599;2.38565439215673;0.667983229803885
"Slovenia";"2021-06-21";184801;102076;7;222;1.28825337176464;0.143139263529404
"Slovenia";"2021-06-28";151838;105749;5;189;1.19282719607837;0.143139263529404
"Slovenia";"2021-07-05";155303;77648;6;482;0.858835581176424;0.190852351372539
"Slovenia";"2021-07-12";159819;53586;1;327;0.381704702745077;0.0954261756862693
"Slovenia";"2021-07-19";174099;42768;1;493;0.71569631764702;0.0954261756862693
"Slovenia";"2021-07-26";181645;41587;1;707;0.667983229803885;0.143139263529404
"Slovenia";"2021-08-02";175288;41069;0;885;0.954261756862693;0.190852351372539
"Slovenia";"2021-08-09";178362;38303;2;1433;1.86081042588225;0.286278527058808
"Slovenia";"2021-08-16";193871;39879;4;2337;2.76735909490181;0.71569631764702
"Slovenia";"2021-08-23";160736;35985;11;3057;6.53669303450945;0.906548669019558
"Slovenia";"2021-08-30";181605;29513;2;4221;8.77920816313677;1.71767116235285
"Slovenia";"2021-09-06";198265;41515;16;6434;10.6877316768622;2.57650674352927
"Slovenia";"2021-09-13";NA;NA;27;7226;12.4531159270581;2.95821144627435
"Spain";"2019-12-30";NA;NA;0;0;NA;NA
"Spain";"2020-01-06";NA;NA;0;0;NA;NA
"Spain";"2020-01-13";NA;NA;0;0;NA;NA
"Spain";"2020-01-20";NA;NA;0;0;NA;NA
"Spain";"2020-01-27";NA;NA;0;1;0.0380287469439148;0.00633812449065247
"Spain";"2020-02-03";NA;NA;0;1;0.0845083265420329;0.0147889571448558
"Spain";"2020-02-10";NA;NA;0;0;0.221834357172837;0.0253524979626099
"Spain";"2020-02-17";NA;NA;0;0;0.46057037965408;0.0845083265420329
"Spain";"2020-02-24";NA;NA;0;134;2.51201000646193;0.407752675565309
"Spain";"2020-03-02";NA;NA;5;1391;12.5769516976181;1.81904172881726
"Spain";"2020-03-09";NA;NA;283;9964;51.1042977681309;5.97473868652173
"Spain";"2020-03-16";NA;NA;1432;29771;65.5362072333466;5.95361160488622
"Spain";"2020-03-23";NA;NA;4808;54860;41.1766821076056;2.79300019221419
"Spain";"2020-03-30";NA;NA;5890;46276;24.4841749073905;1.26973760629405
"Spain";"2020-04-06";NA;NA;4554;32553;14.8375494326174;0.629587032738145
"Spain";"2020-04-13";NA;NA;3880;20519;7.97336060924081;0.373949344948496
"Spain";"2020-04-20";NA;NA;2338;16100;4.44513797611093;0.242961438808345
"Spain";"2020-04-27";315608;NA;2238;7635;2.84793060446651;0.145776863285007
"Spain";"2020-05-04";274081;NA;1316;8565;1.61833445327993;0.0739447857242788
"Spain";"2020-05-11";294200;NA;965;3836;1.08804470422867;0.0654939530700755
"Spain";"2020-05-18";302086;NA;-875;3794;0.853534098074533;0.0633812449065247
"Spain";"2020-05-25";314737;NA;293;4238;0.688742861317569;0.0401414551074657
"Spain";"2020-06-01";286646;NA;9;2079;0.703531818462424;0.0443668714345673
"Spain";"2020-06-08";238858;NA;0;2392;0.456344963326978;0.035916038780364
"Spain";"2020-06-15";228650;NA;1188;2395;0.424654340873716;0.0190143734719574
"Spain";"2020-06-22";179742;NA;22;2466;0.397189134747555;0.0485922877616689
"Spain";"2020-06-29";174328;NA;42;2819;0.557754955177417;0.0295779142897115
"Spain";"2020-07-06";205243;NA;18;4164;0.849308681747431;0.0845083265420329
"Spain";"2020-07-13";223963;NA;16;8883;1.48312113081268;0.124649781649499
"Spain";"2020-07-20";273358;NA;12;13946;2.14862420233119;0.166903944920515
"Spain";"2020-07-27";305471;NA;38;18272;3.7247044923401;0.316906224532624
"Spain";"2020-08-03";331442;NA;104;25926;5.3874058170546;0.477472044962486
"Spain";"2020-08-10";383376;NA;70;36102;8.04519268680154;0.711982651116628
"Spain";"2020-08-17";482628;NA;226;46354;9.75437359111415;0.895788261345549
"Spain";"2020-08-24";566594;NA;222;57422;10.3649462503803;0.954944089924972
"Spain";"2020-08-31";626262;NA;422;62691;12.5325848261835;1.05212866544831
"Spain";"2020-09-07";856605;NA;332;68181;13.8149986814588;1.1514259491352
"Spain";"2020-09-14";683322;NA;815;77738;13.6797853589916;1.07536845524737
"Spain";"2020-09-21";756205;NA;748;76798;11.3769334607212;0.942267840943667
"Spain";"2020-09-28";782325;NA;814;65146;11.7001778097445;1.07325574708382
"Spain";"2020-10-05";796417;NA;899;75556;14.8671273469071;1.31621718589216
"Spain";"2020-10-12";829266;NA;868;85481;17.3833627696962;1.62044716144348
"Spain";"2020-10-19";1073926;NA;1039;123871;21.843289702952;2.08735566558821
"Spain";"2020-10-26";1220897;NA;1226;142377;22.0883638499239;2.04721421048075
"Spain";"2020-11-02";1147694;NA;3088;140521;20.8186262436298;1.97538213292002
"Spain";"2020-11-09";1132881;NA;1908;115646;16.9565957206589;1.55072779204631
"Spain";"2020-11-16";990637;NA;1878;85752;12.2304675587957;1.20635636138752
"Spain";"2020-11-23";908166;NA;1938;65571;9.72479567682444;0.857759514401634
"Spain";"2020-11-30";875084;NA;1577;54141;9.15647718082927;0.868323055219389
"Spain";"2020-12-07";785052;NA;1367;49556;10.2297329279131;0.967620338906277
"Spain";"2020-12-14";976158;NA;1247;67365;10.681852474913;1.05001595728476
"Spain";"2020-12-21";855268;NA;862;60164;12.3255394261555;1.36058405732673
"Spain";"2020-12-28";808976;0;956;79431;17.5143506758363;1.95214234312096
"Spain";"2021-01-04";1037869;0;1197;152938;28.3060639752539;3.09723016776551
"Spain";"2021-01-11";1430103;5938;1494;224669;37.2745101295272;3.75639511479336
"Spain";"2021-01-18";1723592;255876;2439;256931;36.2561847946957;3.31061369228414
"Spain";"2021-01-25";1793458;849919;2873;229423;25.7602506381752;2.28806294112554
"Spain";"2021-02-01";1588784;1317166;3214;166280;16.8087061492104;1.47678300632203
"Spain";"2021-02-08";1246772;841842;3154;97201;10.7431210116559;1.09438282871933
"Spain";"2021-02-15";933515;334061;2187;67685;8.15505351130618;0.893675553181998
"Spain";"2021-02-22";810053;172873;1973;-28304;7.09024859687656;0.79437826949511
"Spain";"2021-03-01";792983;368390;1827;35303;6.62122738456828;0.730997024588585
"Spain";"2021-03-08";744228;783739;988;34092;6.43742177433936;0.834519724602575
"Spain";"2021-03-15";716885;1007173;1119;33741;7.09024859687656;0.906351802163303
"Spain";"2021-03-22";800911;1012489;1656;42022;8.52055202360047;1.17255303077071
"Spain";"2021-03-29";638496;543156;584;40500;10.0459273176842;1.29720281242021
"Spain";"2021-04-05";830074;505826;742;58931;10.6248093544971;1.36269676549028
"Spain";"2021-04-12";870022;630234;577;58098;10.121984811572;1.26128677363984
"Spain";"2021-04-19";878963;1111189;636;60115;9.06985614612369;1.07325574708382
"Spain";"2021-04-26";876350;2335900;555;51961;7.3078575377223;0.891562845018448
"Spain";"2021-05-03";818879;2272365;602;40962;5.98530222733948;0.669728487845611
"Spain";"2021-05-10";775189;2015857;537;34468;4.85500335983979;0.585220161303578
"Spain";"2021-05-17";731225;1935430;279;31660;4.24443070057361;0.469021212308283
"Spain";"2021-05-24";703954;2234869;242;30870;3.69935199437749;0.38451288576625
"Spain";"2021-05-31";689689;3251734;283;29133;3.24300703105051;0.340146014331683
"Spain";"2021-06-07";646554;3644979;281;34244;2.42116355542924;0.192256442883125
"Spain";"2021-06-14";624145;3349324;172;22884;2.23947065336387;0.228172481663489
"Spain";"2021-06-21";619139;4565357;100;27991;2.46341771870026;0.23028518982704
"Spain";"2021-06-28";841832;4874741;145;73833;4.51485734550811;0.441556006182122
"Spain";"2021-07-05";1054031;4874943;86;104649;8.16984246845104;0.830294308275474
"Spain";"2021-07-12";1221871;4083561;99;190726;12.0889161118378;1.18100386342491
"Spain";"2021-07-19";1272013;3503788;149;180204;13.3818935079309;1.22325802669593
"Spain";"2021-07-26";1209766;2524470;375;160929;11.7994750934314;1.11762261851839
"Spain";"2021-08-02";1031884;2215679;482;124787;10.060716274829;0.908464510326854
"Spain";"2021-08-09";892572;2199113;470;91496;7.94589540311465;0.790152853168008
"Spain";"2021-08-16";778209;2404944;742;75086;6.39516761106834;0.566205787831621
"Spain";"2021-08-23";727896;2324740;809;52946;4.70500108022768;0.418316216383063
"Spain";"2021-08-30";684226;2495371;782;40096;3.48174305353176;0.274652061261607
"Spain";"2021-09-06";562464;1691908;465;27871;2.08313024926111;0.137326030630804
"Spain";"2021-09-13";NA;481819;508;20269;0.817618059294169;0.0443668714345673
"Sweden";"2019-12-30";NA;NA;0;0;NA;NA
"Sweden";"2020-01-06";NA;NA;0;0;NA;NA
"Sweden";"2020-01-13";NA;NA;0;0;NA;NA
"Sweden";"2020-01-20";11;NA;0;0;NA;NA
"Sweden";"2020-01-27";26;NA;0;0;NA;NA
"Sweden";"2020-02-03";78;NA;0;1;NA;NA
"Sweden";"2020-02-10";38;NA;0;0;NA;NA
"Sweden";"2020-02-17";27;NA;0;0;NA;NA
"Sweden";"2020-02-24";752;NA;0;13;NA;NA
"Sweden";"2020-03-02";4302;NA;0;211;NA;0.029048406167209
"Sweden";"2020-03-09";8990;NA;46;838;NA;0.154924832891781
"Sweden";"2020-03-16";10322;NA;44;924;NA;0.832720976793325
"Sweden";"2020-03-23";12349;NA;190;1957;NA;2.29482408720951
"Sweden";"2020-03-30";17776;NA;451;3229;NA;2.67245336738323
"Sweden";"2020-04-06";19880;NA;664;3740;NA;2.75959858588486
"Sweden";"2020-04-13";18574;NA;657;3752;NA;2.40133490982261
"Sweden";"2020-04-20";24560;NA;546;4203;NA;2.29482408720951
"Sweden";"2020-04-27";28802;NA;543;3832;NA;1.82036678647843
"Sweden";"2020-05-04";29129;NA;509;4153;NA;1.51051712069487
"Sweden";"2020-05-11";33003;NA;380;3869;NA;1.19098465285557
"Sweden";"2020-05-18";28986;NA;360;3659;NA;1.07479102818673
"Sweden";"2020-05-25";36466;NA;272;4280;NA;1.18130185079983
"Sweden";"2020-06-01";47080;NA;246;6021;NA;1.19098465285557
"Sweden";"2020-06-08";60296;NA;234;7123;NA;0.881134987072007
"Sweden";"2020-06-15";61842;NA;200;7073;NA;0.716527352124489
"Sweden";"2020-06-22";75151;NA;138;7455;NA;0.542236915121235
"Sweden";"2020-06-29";79811;NA;98;4279;NA;0.329215269895036
"Sweden";"2020-07-06";81801;NA;84;2179;NA;0.135559228780309
"Sweden";"2020-07-13";NA;NA;57;1622;NA;0.135559228780309
"Sweden";"2020-07-20";69393;NA;30;1316;NA;0.116193624668836
"Sweden";"2020-07-27";NA;NA;18;1556;NA;0.1065108226131
"Sweden";"2020-08-03";NA;NA;18;2014;NA;0.154924832891781
"Sweden";"2020-08-10";NA;NA;16;2052;NA;0.125876426724572
"Sweden";"2020-08-17";NA;NA;19;1687;NA;0.0774624164458907
"Sweden";"2020-08-24";NA;NA;10;1200;NA;0.0677796143901544
"Sweden";"2020-08-31";NA;NA;12;1332;NA;0.0774624164458907
"Sweden";"2020-09-07";NA;NA;13;1592;NA;0.0774624164458907
"Sweden";"2020-09-14";NA;NA;12;2080;NA;0.0677796143901544
"Sweden";"2020-09-21";NA;NA;11;2919;NA;0.0774624164458907
"Sweden";"2020-09-28";126012;NA;17;3642;NA;0.135559228780309
"Sweden";"2020-10-05";135394;NA;22;4278;NA;0.2130216452262
"Sweden";"2020-10-12";146098;NA;16;5620;NA;0.18397323905899
"Sweden";"2020-10-19";162360;NA;43;9155;NA;0.358263676062245
"Sweden";"2020-10-26";183607;NA;82;18474;NA;0.561602519232708
"Sweden";"2020-11-02";222135;NA;157;25405;NA;1.065108226131
"Sweden";"2020-11-09";253179;NA;235;31319;NA;1.13288784052115
"Sweden";"2020-11-16";259679;NA;332;31944;NA;1.48146871452766
"Sweden";"2020-11-23";274336;NA;417;35560;NA;1.64607634947518
"Sweden";"2020-11-30";260194;NA;476;36837;NA;1.60734514125223
"Sweden";"2020-12-07";271209;NA;501;43631;NA;1.58797953714076
"Sweden";"2020-12-14";308918;NA;645;46177;NA;1.8106839844227
"Sweden";"2020-12-21";224529;0;643;37134;NA;1.99465722348169
"Sweden";"2020-12-28";195477;0;663;41324;NA;2.24641007693083
"Sweden";"2021-01-04";207668;6;644;39455;NA;1.79131838031122
"Sweden";"2021-01-11";202540;128;598;28945;NA;1.48146871452766
"Sweden";"2021-01-18";192410;40277;513;23231;NA;1.21035025696704
"Sweden";"2021-01-25";194667;95525;389;20661;NA;1.05542542407526
"Sweden";"2021-02-01";198959;189017;269;19605;NA;1.00701141379658
"Sweden";"2021-02-08";215488;223327;205;21283;NA;1.01669421585232
"Sweden";"2021-02-15";223911;257330;171;23615;NA;1.05542542407526
"Sweden";"2021-02-22";240413;165437;146;26690;NA;1.28781267341293
"Sweden";"2021-03-01";252574;114499;128;27749;NA;1.30717827752441
"Sweden";"2021-03-08";278440;117542;140;28557;NA;1.45242030836045
"Sweden";"2021-03-15";299947;165510;127;33034;NA;1.60734514125223
"Sweden";"2021-03-22";329082;205946;125;37881;NA;1.69449035975386
"Sweden";"2021-03-29";316265;203963;141;38389;NA;2.13021645226199
"Sweden";"2021-04-05";306816;308956;132;41150;NA;2.39165210776688
"Sweden";"2021-04-12";332532;197347;140;41039;NA;2.3722865036554
"Sweden";"2021-04-19";318090;115358;131;36034;NA;2.04307123376037
"Sweden";"2021-04-26";337495;82243;114;35306;NA;1.99465722348169
"Sweden";"2021-05-03";348667;344707;105;33682;NA;1.75258717208828
"Sweden";"2021-05-10";281671;440523;110;25916;NA;1.14257064257689
"Sweden";"2021-05-17";253822;621965;69;18170;NA;0.842403778849062
"Sweden";"2021-05-24";222732;872032;47;7973;NA;0.58096812334418
"Sweden";"2021-05-31";184005;1112206;38;9100;NA;0.280801259616354
"Sweden";"2021-06-07";151675;1237591;22;4396;NA;0.309849665783563
"Sweden";"2021-06-14";146791;1403711;17;2847;NA;0.1065108226131
"Sweden";"2021-06-21";103218;1039070;9;1982;NA;0.135559228780309
"Sweden";"2021-06-28";102464;963099;8;1869;NA;0.0387312082229454
"Sweden";"2021-07-05";77368;628640;3;1514;NA;0.0677796143901544
"Sweden";"2021-07-12";69095;475855;2;1885;NA;0.0968280205573634
"Sweden";"2021-07-19";71978;613300;3;2662;NA;0.058096812334418
"Sweden";"2021-07-26";73952;772086;3;3459;NA;0.116193624668836
"Sweden";"2021-08-02";88254;873245;7;4609;NA;0.174290437003254
"Sweden";"2021-08-09";101299;1001889;6;5820;NA;0.2130216452262
"Sweden";"2021-08-16";119321;1222841;8;6464;NA;0.232387249337672
"Sweden";"2021-08-23";178210;1136399;18;6688;NA;0.338898071950772
"Sweden";"2021-08-30";231903;857708;22;7242;NA;0.426043290452399
"Sweden";"2021-09-06";231903;592678;40;7979;NA;0.280801259616354
"Sweden";"2021-09-13";NA;170534;12;6264;NA;0.18397323905899
"United Kingdom";"2019-12-30";NA;NA;0;0;NA;NA
"United Kingdom";"2020-01-06";NA;NA;0;0;NA;NA
"United Kingdom";"2020-01-13";NA;NA;0;0;NA;NA
"United Kingdom";"2020-01-20";NA;NA;0;0;NA;NA
"United Kingdom";"2020-01-27";NA;NA;0;2;NA;NA
"United Kingdom";"2020-02-03";NA;NA;0;6;NA;NA
"United Kingdom";"2020-02-10";NA;NA;0;2;NA;NA
"United Kingdom";"2020-02-17";NA;NA;0;1;NA;NA
"United Kingdom";"2020-02-24";NA;NA;0;36;NA;NA
"United Kingdom";"2020-03-02";NA;NA;2;365;NA;NA
"United Kingdom";"2020-03-09";NA;NA;41;2193;NA;NA
"United Kingdom";"2020-03-16";NA;NA;245;6329;NA;NA
"United Kingdom";"2020-03-23";NA;NA;1388;17889;NA;NA
"United Kingdom";"2020-03-30";NA;NA;4197;30357;NA;NA
"United Kingdom";"2020-04-06";NA;NA;6440;32205;NA;NA
"United Kingdom";"2020-04-13";NA;NA;6166;32027;NA;NA
"United Kingdom";"2020-04-20";NA;NA;5512;32830;NA;NA
"United Kingdom";"2020-04-27";NA;NA;4227;31282;NA;NA
"United Kingdom";"2020-05-04";NA;NA;3174;22867;NA;NA
"United Kingdom";"2020-05-11";NA;NA;2428;19857;NA;NA
"United Kingdom";"2020-05-18";NA;NA;2137;16360;NA;NA
"United Kingdom";"2020-05-25";NA;NA;1488;10907;NA;NA
"United Kingdom";"2020-06-01";NA;NA;1174;8524;NA;NA
"United Kingdom";"2020-06-08";NA;NA;747;7136;NA;NA
"United Kingdom";"2020-06-15";NA;NA;512;6680;NA;NA
"United Kingdom";"2020-06-22";NA;NA;442;5240;NA;NA
"United Kingdom";"2020-06-29";NA;NA;312;4026;NA;NA
"United Kingdom";"2020-07-06";NA;NA;213;4271;NA;NA
"United Kingdom";"2020-07-13";NA;NA;150;4310;NA;NA
"United Kingdom";"2020-07-20";NA;NA;116;4549;NA;NA
"United Kingdom";"2020-07-27";NA;NA;96;4444;NA;NA
"United Kingdom";"2020-08-03";NA;NA;71;6130;NA;NA
"United Kingdom";"2020-08-10";NA;NA;88;7659;NA;NA
"United Kingdom";"2020-08-17";NA;NA;63;7158;NA;NA
"United Kingdom";"2020-08-24";NA;NA;70;8825;NA;NA
"United Kingdom";"2020-08-31";NA;NA;52;12685;NA;NA
"United Kingdom";"2020-09-07";NA;NA;77;21352;NA;NA
"United Kingdom";"2020-09-14";NA;NA;149;25753;NA;NA
"United Kingdom";"2020-09-21";NA;NA;211;40712;NA;NA
"United Kingdom";"2020-09-28";NA;NA;362;68009;NA;NA
"United Kingdom";"2020-10-05";NA;NA;475;100738;NA;NA
"United Kingdom";"2020-10-12";NA;NA;821;118693;NA;NA
"United Kingdom";"2020-10-19";NA;NA;1250;151391;NA;NA
"United Kingdom";"2020-10-26";NA;NA;1821;161114;NA;NA
"United Kingdom";"2020-11-02";NA;NA;2327;157099;NA;NA
"United Kingdom";"2020-11-09";NA;NA;2890;177305;NA;NA
"United Kingdom";"2020-11-16";NA;NA;2817;142727;NA;NA
"United Kingdom";"2020-11-23";NA;NA;3494;105282;NA;NA
"United Kingdom";"2020-11-30";NA;NA;3000;105915;NA;NA
"United Kingdom";"2020-12-07";NA;NA;2925;126161;NA;NA
"United Kingdom";"2020-12-14";NA;NA;3231;190744;NA;NA
"United Kingdom";"2020-12-21";NA;NA;3708;289583;NA;NA
"United Kingdom";"2020-12-28";NA;NA;3915;325049;NA;NA
"United Kingdom";"2021-01-04";NA;NA;6407;417570;NA;NA
"United Kingdom";"2021-01-11";NA;NA;7830;323610;NA;NA
"United Kingdom";"2021-01-18";NA;NA;8678;251504;NA;NA
"United Kingdom";"2021-01-25";NA;NA;8219;169713;NA;NA
"United Kingdom";"2021-02-01";NA;NA;6640;142608;NA;NA
"United Kingdom";"2021-02-08";NA;NA;4368;78294;NA;NA
"United Kingdom";"2021-02-15";NA;NA;3414;77431;NA;NA
"United Kingdom";"2021-02-22";NA;NA;2269;61045;NA;NA
"United Kingdom";"2021-03-01";NA;NA;1652;41966;NA;NA
"United Kingdom";"2021-03-08";NA;NA;1015;39918;NA;NA
"United Kingdom";"2021-03-15";NA;NA;639;38145;NA;NA
"United Kingdom";"2021-03-22";NA;NA;437;36459;NA;NA
"United Kingdom";"2021-03-29";NA;NA;244;26346;NA;NA
"United Kingdom";"2021-04-05";NA;NA;264;13955;NA;NA
"United Kingdom";"2021-04-12";NA;NA;170;14477;NA;NA
"United Kingdom";"2021-04-19";NA;NA;158;17062;NA;NA
"United Kingdom";"2021-04-26";NA;NA;110;15319;NA;NA
"United Kingdom";"2021-05-03";NA;NA;67;14659;NA;NA
"United Kingdom";"2021-05-10";NA;NA;74;15917;NA;NA
"United Kingdom";"2021-05-17";NA;NA;42;11761;NA;NA
"United Kingdom";"2021-05-24";NA;NA;60;21518;NA;NA
"United Kingdom";"2021-05-31";NA;NA;59;32836;NA;NA
"United Kingdom";"2021-06-07";NA;NA;64;56527;NA;NA
"United Kingdom";"2021-06-14";NA;NA;72;56621;NA;NA
"United Kingdom";"2021-06-21";NA;NA;124;102394;NA;NA
"United Kingdom";"2021-06-28";NA;NA;131;198099;NA;NA
"United Kingdom";"2021-07-05";NA;NA;194;190712;NA;NA
"United Kingdom";"2021-07-12";NA;NA;283;312694;NA;NA
"United Kingdom";"2021-07-19";NA;NA;450;263973;NA;NA
"United Kingdom";"2021-07-26";NA;NA;561;182755;NA;NA
"United Kingdom";"2021-08-02";NA;NA;637;213576;NA;NA
"United Kingdom";"2021-08-09";NA;NA;597;173194;NA;NA
"United Kingdom";"2021-08-16";NA;NA;687;225469;NA;NA
"United Kingdom";"2021-08-23";NA;NA;797;238517;NA;NA
"United Kingdom";"2021-08-30";NA;NA;792;246703;NA;NA
"United Kingdom";"2021-09-06";NA;NA;971;248150;NA;NA
"United Kingdom";"2021-09-13";NA;NA;1003;203470;NA;NA
